21:44:25,148 INFO  [org.springframework.web.context.ContextLoader] Root WebApplicationContext: initialization started
21:44:29,305 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Address
21:44:29,305 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [area, code, flag, address, a_id, userphone, phone, user_id, details, id, userid, username]
21:44:29,305 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:29,305 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk1ed033d443a5d96, fk1ed033d4fb50dd2a, primary]
21:44:29,571 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Cart
21:44:29,571 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [user_id, count, totalprices, id, prices, userid]
21:44:29,571 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:29,571 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk1fef40fb50dd2a, primary]
21:44:29,845 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Cate
21:44:29,845 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [name, cate_id, id]
21:44:29,845 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:29,846 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk1fef6f14eeeb30, primary]
21:44:30,118 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Comment
21:44:30,118 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [date, star, commentdate, goodid, good_id, userid, user_id, userimage, orderproductid, orderproduct_id, id, detail, text, username]
21:44:30,118 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:30,118 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk9bde863ffb50dd2a, fk9bde863f6fa9654a, primary]
21:44:30,395 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Image
21:44:30,395 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [address, productid, imageurl, id, good_id, status]
21:44:30,396 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:30,396 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk437b93b10665fea, primary]
21:44:30,693 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.OrderProduct
21:44:30,693 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [img, orders_id, productid, preprice, pv, cartid, good_id, userid, uuid, wholesalecount, cart_id, exitorders_id, productname, exitstatus, stauts, id, prices, image, maxcount, orderid, count, areaprofit, commentstatus, productdescripes, describes, roleprofit, productprices, name, comment, status]
21:44:30,693 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:30,693 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk2c65fde1fe06124a, fk2c65fde12519210a, fk2c65fde134c1baea, primary]
21:44:30,968 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Orders
21:44:30,968 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [logistic_logis_comp_id, sentdate, setdate, totalpv, areas_id, userid, uuid, paydate, totalprofit, number, id, prices, streamname, carriagecode, address, c, d, userphone, f, count, areaprofit, useraddress, paytime, rolesprofit, senttime, p, settime, t, phone, user_id, roles_id, name, stageprofit, streamcode, paytype, status, username]
21:44:30,968 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:30,968 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk8d444f05fb50dd2a, fk8d444f056ea6034a, fk8d444f051a4c22aa, primary, fk8d444f05c73f668b]
21:44:31,233 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.Product
21:44:31,233 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [cate, image, preprice, downdate, introduce, num, createdate, weight, title, supdate, indes, price, name, salecount, id, status]
21:44:31,233 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:31,233 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [primary]
21:44:31,500 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000261: Table found: Shop.User
21:44:31,501 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000037: Columns: [birthday, date, img, openid, sex, count, sign, type, realname, password, phone, idcard, roles_id, nickname, id, email, usecount, username]
21:44:31,501 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000108: Foreign keys: []
21:44:31,501 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] HHH000126: Indexes: [fk285feb6ea6034a, primary]
21:44:31,503 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] HHH000232: Schema update complete
21:44:31,574 INFO  [org.springframework.orm.hibernate4.HibernateTransactionManager] Using DataSource [org.apache.commons.dbcp.BasicDataSource@49137c76] of Hibernate SessionFactory for HibernateTransactionManager
21:44:31,913 INFO  [org.springframework.web.context.ContextLoader] Root WebApplicationContext: initialization completed in 6765 ms
21:44:40,097 INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet 'Shop': initialization started
21:44:40,102 INFO  [org.springframework.web.context.support.XmlWebApplicationContext] Refreshing WebApplicationContext for namespace 'Shop-servlet': startup date [Sat Dec 03 21:44:40 CST 2016]; parent: Root WebApplicationContext
21:44:40,102 INFO  [org.springframework.beans.factory.xml.XmlBeanDefinitionReader] Loading XML bean definitions from ServletContext resource [/WEB-INF/Shop-servlet.xml]
21:44:40,505 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/App/Download],methods=[GET]}" onto public void com.Shop.controller.BackStageController.download(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/addFile]}" onto public java.lang.String com.Shop.controller.BackStageController.addFile(java.lang.String,java.lang.String)
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/addCate],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BackStageController.addCate(com.Shop.beans.Cate,javax.servlet.http.HttpServletRequest)
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/setImage],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BackStageController.addGoodDown(org.springframework.web.multipart.MultipartFile,javax.servlet.http.HttpServletRequest)
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/addGoodDown],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BackStageController.addGoodDown(com.Shop.beans.Product,org.springframework.web.multipart.MultipartFile[])
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/uploadFile],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BackStageController.addGoodDown(org.springframework.web.multipart.MultipartFile)
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/logOutTerrace],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.logOutTerrace(javax.servlet.http.HttpSession)
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/BackStage/SendGood],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.sendGood(int)
21:44:40,506 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/BackStage/deleteProduct],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.deleteGood(int)
21:44:40,507 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/BackStage/ListProduct],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.listProduct(org.springframework.ui.Model)
21:44:40,507 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/loginTerrace],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.loginTerrace()
21:44:40,507 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/loginTerrace],methods=[POST]}" onto public java.lang.String com.Shop.controller.BackStageController.loginTerrace(com.Shop.beans.User,javax.servlet.http.HttpSession)
21:44:40,507 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/BackStage/orderDetail],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.ordersDetail(org.springframework.ui.Model,int)
21:44:40,507 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/BackStage/AddProduct],methods=[GET]}" onto public java.lang.String com.Shop.controller.BackStageController.productAdd()
21:44:40,507 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/BackStage/ListOrders],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BackStageController.listOrders(org.springframework.ui.Model,javax.servlet.http.HttpServletRequest)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/addCount],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.addCount(int)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/Comment],methods=[GET || POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.BuyController.addComment(int,int,com.Shop.beans.Comment,javax.servlet.http.HttpSession)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/deleteOrders],methods=[GET || POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.deleteOrders(int,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/updateStatus],methods=[GET || POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.updateStatus(int,int)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/CreateOrders],methods=[GET || POST]}" onto public java.lang.Object com.Shop.controller.BuyController.createOrders(javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest,int)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/buyGood],methods=[POST || GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.buyGood(int,int,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/myCart],methods=[GET || POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.BuyController.myCart(javax.servlet.http.HttpServletRequest)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/removeGood],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.removeGood(int,javax.servlet.http.HttpSession)
21:44:40,511 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/subCount],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.subCount(int)
21:44:40,512 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/updateOrderProduct],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.BuyController.updateOrderProduct(int,int)
21:44:40,513 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/Detail],methods=[GET]}" onto public com.Shop.DTO.DetailDto com.Shop.controller.GoodController.productDetail(int)
21:44:40,513 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/findProduct],methods=[GET || POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.GoodController.findProduct(java.lang.String)
21:44:40,515 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/index],methods=[GET]}" onto public java.lang.Object com.Shop.controller.IndexController.index(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest,java.lang.String)
21:44:40,515 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/getImage],methods=[GET]}" onto public java.lang.Object com.Shop.controller.IndexController.getImage()
21:44:40,515 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/Cate],methods=[GET]}" onto public com.Shop.DTO.IndexDto com.Shop.controller.IndexController.findByCate(java.lang.String)
21:44:40,515 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/getPost],methods=[GET || POST]}" onto public com.Shop.beans.User com.Shop.controller.IndexController.getJson(java.lang.String,java.lang.String)
21:44:40,518 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/getAddress],methods=[GET || POST]}" onto public java.lang.Object com.Shop.controller.UserController.getAddress(javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,518 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/],methods=[GET]}" onto public java.lang.String com.Shop.controller.UserController.index1()
21:44:40,518 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/register],methods=[POST || GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.UserController.addUser(com.Shop.beans.User)
21:44:40,518 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/addAddress],methods=[POST || GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.UserController.addAddress(com.Shop.beans.Address,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/updateAddress],methods=[GET || POST]}" onto public java.lang.Object com.Shop.controller.UserController.updateAddress(com.Shop.beans.Address,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/deleteAddress],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.UserController.deleteAddress(int)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/listOrders],methods=[POST || GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.UserController.listOrders(javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/addressDetail],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.Shop.controller.UserController.addressDetail(int)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/OrderDetail],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.UserController.orderDetail(int,javax.servlet.http.HttpSession,java.lang.String,java.lang.String)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/getUserMessage],methods=[GET]}" onto public java.lang.Object com.Shop.controller.UserController.getUserMessage(javax.servlet.http.HttpSession)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/CreateOrder],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.UserController.createOrder(javax.servlet.http.HttpSession,int,javax.servlet.http.HttpServletRequest)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/listAddress],methods=[POST || GET]}" onto public java.lang.Object com.Shop.controller.UserController.listAddress(javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,519 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/logOut],methods=[POST || GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.Shop.controller.UserController.loginOut(javax.servlet.http.HttpSession)
21:44:40,520 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/login],methods=[POST || GET]}" onto public java.lang.Object com.Shop.controller.UserController.loginUser(com.Shop.beans.User,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse)
21:44:40,520 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/list/{id}],methods=[GET]}" onto public java.lang.String com.Shop.controller.UserController.deleteUser(int)
21:44:40,520 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] Mapped "{[/updateUser],methods=[GET || POST]}" onto public java.lang.Object com.Shop.controller.UserController.updateUser(com.Shop.beans.User,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
21:44:40,546 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter] Looking for @ControllerAdvice: WebApplicationContext for namespace 'Shop-servlet': startup date [Sat Dec 03 21:44:40 CST 2016]; parent: Root WebApplicationContext
21:44:40,614 INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter] Looking for @ControllerAdvice: WebApplicationContext for namespace 'Shop-servlet': startup date [Sat Dec 03 21:44:40 CST 2016]; parent: Root WebApplicationContext
21:44:40,685 INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping] Mapped URL path [/app/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
21:44:40,805 INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet 'Shop': initialization completed in 708 ms
